feature_name
SIGLEC10
ANGPTL5
LIF
DLGAP5
MME
IDO1
KCNJ8
ADCY5
GCSAM
CXCR6
RETN
SEMA3A
ENPP1
SEPT3
MS4A6A
SOX7
JCHAIN
XKR4
PIK3R3
RRM2
C3
GPR182
VCAM1
FHL5
AZGP1
TRGC1
HJURP
ACE2
XCL1
CD3E
SMPX
CLEC7A
FFAR2
C19orf33
CAMK4
ZAP70
MYL2
SOX10
NCR1
TESPA1
KCNE1
PTPRB
S100A9
CYYR1
TM4SF18
ICOS
MB
LILRA4
CD177
PLAT
NRIP2
GPR1
EGFL7
MS4A2
IGSF21
IL10
NRXN1
CLEC4C
IGSF1
CD8B
AURKB
PIEZO2
UCHL1
LST1
C7
BUB1B
BASP1
PCOLCE2
FLT3
EMCN
MYRIP
C2orf48
MCEMP1
ITGB4
PTN
SHISA9
FLT1
FNDC5
PROX1
ADGRG6
PCDH12
UAP1
BCL6B
AVPR1A
NEURL1
TRDC
ARG1
NFAM1
DIO3OS
PROC
LINC01724
SSUH2
ADGRG5
IL1R2
SERPINA1
MYH11
LINC00996
TNFAIP6
SOX17
NTRK3
IL2RB
FAM162B
ACSM3
MXRA5
FAM69B
PTGDS
NR2F1
CDH19
TYROBP
SELL
BTLA
CSDC2
KCNT2
PLCXD3
MYOC
CPA3
PDPN
LILRA5
ABCA8
APOD
FOXD3-AS1
SCARA5
SUSD5
MET
SLC2A4
TIFAB
ASRGL1
ADH1C
RUNX2
POSTN
LRRC10B
C5AR1
CRTAC1
ZNF831
TNC
IL1B
CD160
GDF10
DSP
COMP
CLIC3
PACSIN1
MGST1
GZMB
XCL2
FNDC1
GZMA
ANLN
SAMD3
CX3CR1
MYBL2
LINC02206
FGF14
IL18RAP
CST7
NRK
ACTC1
EFEMP1
HOXD8
CRISPLD1
MKI67
C6orf141
CCDC80
PLAC8
C11orf21
KLRC2
PTGDR2
TLR8
TNNT3
RHAG
TACSTD2
ADCYAP1
EBI3
SOX2
AC245128.3
GPC4
GAPT
PHEX
PKIB
SKAP1
TRIM54
TFF3
LILRB1
SH2D1B
MS4A7
CCDC144NL-AS1
SMIM25
IL1RN
CD69
FCGBP
TRBC2
VNN2
MYL7
HDC
CD300E
FOXP2
LY86
DLL4
MMP23B
PODNL1
HSH2D
F8
TRDN
HMMR
DTHD1
MIR3945HG
MS4A14
FPR2
MFAP4
HTR2B
CEP55
CXCR2
CYBB
TMEM74B
KCNK10
CXCL8
CCL21
SLCO2A1
USHBP1
RARRES2
EOMES
GPR20
GAP43
CCL20
SMPD3
SLITRK6
LINC01871
LEFTY2
CBLN1
NTM
CYP4F3
RAB6B
FXYD3
ATF5
CXCL3
TMIGD2
LMO3
FCRLA
SCML4
HSD11B1
FAIM2
HIST1H3B
MYL3
CD247
RGS5
PBK
ABCA10
FCGR1B
LILRB4
C1QB
TIE1
CD163
POU2F2
CD27
KRT81
FAM129C
TNNT2
GPIHBP1
FST
LRRC39
KCNK17
PTPN5
NCR3
OGN
KIF18B
SEMA3D
FCGR3A
AGT
TNFRSF18
HECW2
AC007240.1
CFH
DGKG
MCF2L
SLC12A3
S100P
TNNI3
FCGR3B
SFRP4
KIF20A
MT3
MSX1
PKHD1L1
MYCT1
MMRN1
KIR2DL4
RAB27B
CD3D
ADH1B
C10orf105
CDCA2
PKMYT1
PRAM1
KIT
PXDNL
CKM
TLL2
ACE
TMEM119
MYOZ2
DEPDC1
PLA1A
COL21A1
BCL11B
ALPL
TBX2
CCSER1
LHX6
PROK2
FMO3
BGN
BMX
MGAM
GPC6
KLRF1
GPM6A
LINC00861
ERICH5
SLCO5A1
LILRA2
CTSG
AQP1
SOX18
HSPB3
MLPH
PIMREG
SLC38A11
CSF2RA
CDC20
COL3A1
BLNK
MEDAG
ID1
TPSD1
S100A8
KLRD1
IGSF10
LRRC15
CRABP2
AZIN2
OLR1
VNN1
LINC00299
PLD4
FBLN7
IFNG
C1S
HIP1R
MNDA
AC018464.1
SCUBE2
RHEX
LYZ
P2RX1
AC106739.1
CLEC5A
PGAM2
CILP
PLLP
TCAP
ADORA3
TGM2
HAPLN1
HIST1H3G
GXYLT2
TSPAN2
HIGD1B
FBN1
THEMIS
IL7
NGFR
CD86
CA8
VWF
ADAM28
RERGL
USP2
TXK
CRLF1
VIT
FMOD
LRRN4CL
MMP2
NKX2-5
TPSB2
PRF1
E2F8
DNASE1L3
CD5
RELN
SH2D1A
CSRP3
CD2
ADGRE1
BTNL9
LUM
CD1E
NOVA2
TROAP
KBTBD11
KRT5
SPC25
PRELP
CCDC85A
PLN
CADM2
SMAD6
LAD1
RPL3L
EDN1
CLIC5
CNTNAP3B
AQP9
S100A12
TLR10
PTH1R
INSC
GFPT2
TBX21
PRRX2
WDFY4
LILRA6
C19orf38
ABCC9
KLRB1
FCER1A
TOP2A
CLMP
HLA-DPA1
FOXD3
S100B
TBX2-AS1
CD3G
S100Z
ZNF536
SELP
SBSPON
CXorf21
SRL
LOXL1
CTSW
KRT86
LRRC25
RASL11B
SPIB
TBX1
RGS13
DLK1
CKAP2L
NOTCH4
SLC16A12
GFRA1
PQLC2L
LTBP2
VEGFD
PDE1C
XCR1
SLC35F3
GFRA3
FGFBP2
CFD
ANKRD2
CASQ2
MUC3A
HLA-DPB1
ASPN
LILRA1
KLRC1
BTK
TWIST2
EEF1A2
MYOCD
PTCRA
MELK
TSPAN11
S100A1
GPAT3
LINC01133
MZB1
FBLN1
HTRA3
SPN
MMP9
HRC
C1R
MEFV
HOXD9
APOBEC2
REEP1
AL157895.1
NEBL
SLITRK2
SIT1
SLC18A2
IGFBP6
TRDN-AS1
FASLG
PDGFRA
AIF1
GNLY
SHD
RGS6
COX4I2
CDC25C
MYBPC3
PPY
SLC14A1
CLDN5
FAM110D
CD1C
SLC22A3
SLC16A10
TMEM59L
FIBIN
C15orf48
AEBP1
LTB
FAP
CDH5
LARP6
CD300LG
CTGF
EREG
NEGR1
GZMK
SLC9A3R2
SCN3A
RNASE2
HLA-DOA
PENK
ITK
CD8A
PTX3
FCRL6
NNMT
CD6
PCDH7
AGAP2
CD300LF
CMTM2
COL1A2
RTN1
PAPPA
CLEC10A
GPC3
ITGA6
TFAP2A
G0S2
NRAP
MOXD1
ADGRL4
JPH2
HPGDS
GRAP2
FCN1
CCL11
RBM24
HEY1
HK3
TPSAB1
NLGN4X
DEFB1
LNX1
SPINK5
VENTX
GZMM
TRAC
DACT2
ANKRD1
CA4
IDO2
ACTA2
ASPM
CARD10
APOBEC3A
BIRC5
ARHGEF15
MPZL2
SHISA3
EXO1
CMA1
CD96
SLC24A4
CCL5
LRRC26
CDH6
ADRA2C
SOX9
SERPINF1
LMOD2
RAD54L
LUCAT1
EFNA5
LINC02432
SERPINE2
LZTS1
HLA-DRA
GIPC2
ECSCR
CCL14
UBE2C
CUX2
SLIT2
ID4
SHANK3
LRG1
FCN3
CLEC9A
CYS1
CDK15
ATP1A2
ITGA7
EGFLAM
CALB2
SIGLEC6
TFEC
MFAP5
CCDC146
CACNA1H
MYOT
CD7
HLA-DQA1
BICC1
IL7R
GJA5
TRGC2
NKG7
ART4
TIGIT
MARCO
KDR
GZMH
POLQ
SEMA3G
BCHE
TRAT1
CDH2
AKAP6
DDAH1
P2RY13
RAB37
COL1A1
FPR1
SCN4B
SCNN1B
TRBC1
GPM6B
HLA-DOB
MYH10
CLNK
CXorf36
CCM2L
NPY1R
MYOZ1
CD40LG
C1QC
S1PR5
WNT6
CXCR3
CARMN
SEMA5A
PLVAP
IL17D
MFAP2
SSTR2
PHGDH
C1QA
SRPX
HAS2
ACKR1
LILRB2
DPT
TNNC1
SH3RF2
