feature_name
Gpnmb
Crispld2
1700024J04Rik
Gm38037
Gckr
Gm43182
Dgki
Dscam
Marchf1
Adgrb3
Myh10
Ppbp
B830012L14Rik
Scara5
Acaca
Dreg1
Myl2
Ptprd
Gm19688
Gypa
Ntn4
Slc6a4
Gm23680
Brinp3
Them7
Gm40847
Marco
Lgi1
Mmd
Gm43896
Klk4
Ighg2b
C9
Gm13063
Mup20
Gm14036
Dcstamp
Guca2a
1810046K07Rik
Ano1
1110002O04Rik
Gm36264
Hmga2
Htr4
Col19a1
Hmgcs2
Nr4a3
Gm49720
Gm18072
Ftcd
Gm24564
Pde11a
Mettl7b
Mtarc1
Gm42495
Il34
Pcsk5
Ubash3b
Ptprz1
Comp
Lyz2
4921508M14Rik
Tmem40
Gm49801
Vmn1r191
Akr1cl
Gsn
Gm40723
Gm48232
Hmcn2
Slc7a12
Gjb2
Scart1
Tdo2
Mup17
Gm43776
mt-Nd2
Gm43230
Gm23301
Cd5l
F11
Gm7652
Gm10800
Ctnnd2
Tlx1os
Slit2
Slc8a3
Mir615
Hao1
Treml1
Gm12846
Igfbp2
Il1b
Ccl8
Myocd
Col22a1
Trpm3
Tnnc1
Thsd7b
Zbtb7c
Olfr1395
Gm43318
Apoa1
C1qtnf3
Gm48697
Rps27a-ps1
Nlgn1
Ncam1
Gm43914
Acvr1c
Gm13899
Calca
Gm14021
Cd84
Cnksr2
9130409I23Rik
Gm36723
Mir7073
Dpp10
C330013E15Rik
Kcnb2
Olfr1033
Sntg1
Gm3029
Prkcb
Tenm4
Gm34184
Slc10a2
Snord104
Depdc1b
Gm35035
Pde8b
Dmgdh
Il7r
Gabra3
Flna
Alb
Gm42837
Dnase1l3
Mki67
Shc4
Adam12
Cd300e
Adamts3
Ctse
Gm48336
Gm43414
Serpinc1
Gzma
5430437J10Rik
Lrrc3b
Sgcz
Lrp1b
Gm14225
Il1rl1
Grip1
Ofcc1
Hs3st4
Mmrn1
Gm29571
H3c8
Acp5
A1cf
Gm12068
Entpd1
Cyp2d38-ps
Fam181a
Mbp
C130080G10Rik
Il1rapl2
Gm17191
Tubb1
F5
Gm2164
AA467197
Sdk1
Aqp9
Mup12
Gm37176
Defb43
Wfdc21
Kyat3
Mug-ps1
Slc38a4
Ccn4
Klrc3
Akr1d1
Gm34599
Ebf2
Ppm1e
Gm25777
Bmp6
Gm43435
Cdh2
Gm40932
Gm5614
Gm29966
Gm5281
Igf2
Lcp1
Cntn4
Grm8
Gm45548
Kel
Mup-ps12
Gm15940
Thsd4
Klra13-ps
Pnpla3
Gm13170
Uox
Cmah
Gnai1
Snhg11
Gbe1
Gm43072
Ntrk3
Apob
Cd74
Cenpe
Lgals3
Il1a
Car5b
Gm9795
Il1rapl1
Mpo
Zfpm2
Lpin2
Gm8597
Iigp1
Pcx
Tmeff2
Gm30211
Lhfpl3
Magi2
Cxcl10
Col13a1
Gm8170
