epoch,loss,lr,train_balanced_accuracy,train_logloss,train_accuracy,valid_balanced_accuracy,valid_logloss,valid_accuracy
61,0.23061661996916272,0.014701837812499997,0.9798413780157941,0.05225651393039365,0.9843309951545473,0.975558250226978,0.060564577727695704,0.9813444584382871
62,0.23078814095445813,0.014701837812499997,0.9802790005695086,0.050028963154060344,0.9846360225304809,0.9766615702656108,0.05747474212804016,0.9820824149874054
63,0.23008687039127265,0.014701837812499997,0.980612761016958,0.05016091508708889,0.9847289520177724,0.9780007371682999,0.0570794516497304,0.9829286051637279
64,0.2310251270842659,0.014701837812499997,0.9818932589915873,0.04850239083713598,0.9855795301485122,0.9786022367793227,0.05479262177371454,0.983371379093199
65,0.2288905378147091,0.014701837812499997,0.9819627358971137,0.04917347993628418,0.9854374026973605,0.9777555086116,0.057285664175331166,0.9826137437027708
66,0.22661899518004447,0.014701837812499997,0.9797440342961841,0.050912414786713295,0.984164815365508,0.9755841842362791,0.05983838296011909,0.981354297858942
67,0.2286093579145825,0.014701837812499997,0.9815205845887001,0.04953655942597497,0.98529746182238,0.9773939704335606,0.05712435477189122,0.9825055100755667
68,0.23008398177110562,0.014701837812499997,0.9813043953998966,0.05016407583482633,0.9852974618223801,0.9765248938744933,0.05930314351151134,0.9819151448362721
69,0.22999790925616106,0.014701837812499997,0.9808703916969086,0.04869015057027436,0.98500446061539,0.9766876081625898,0.05758767224522364,0.9820430573047859
70,0.22576574319681245,0.013966745921874996,0.9796482698946096,0.05205045998372494,0.9841221771301625,0.9752570595456287,0.06053009488648073,0.981019757556675
71,0.22480206037850659,0.013966745921874996,0.9829846891173,0.04620842741909804,0.9864191753983942,0.9775282692876743,0.05455676978985439,0.9824661523929471
72,0.22532812515983666,0.013966745921874996,0.9812540023513054,0.04867395268162038,0.9851870397257159,0.9770698158184112,0.05600488601323304,0.982239845717884
73,0.2233282276867751,0.013966745921874996,0.9826299211384253,0.04745738372939225,0.9858681582031591,0.9784587772531639,0.05583586370562868,0.982918765743073
74,0.22433486975094663,0.013966745921874996,0.9825069487219489,0.046030793457972896,0.9862781412353281,0.9791243306983406,0.05324429483043078,0.9839223866498741
75,0.22500318442492206,0.013966745921874996,0.9829863364447575,0.047217424866408106,0.9862037976454948,0.9789718803836726,0.056193551121584556,0.9832336272040302
76,0.22288470665168333,0.013966745921874996,0.9823117208022933,0.04712498383551929,0.985919542743191,0.9789974147566469,0.05543882719351366,0.9836665617128464
77,0.22738723931291177,0.013966745921874996,0.9817117273098791,0.04712237953206882,0.985672459635804,0.9780064271495827,0.055214296097708754,0.9831844301007556
78,0.22479910159592137,0.013966745921874996,0.9817075785780582,0.04683339498007258,0.985601395910228,0.9782312704244324,0.05487945545228834,0.9831549118387909
79,0.22569513401108474,0.013966745921874996,0.9819456587362482,0.047653368926407993,0.9858080273584411,0.9777473320580952,0.05676192179056571,0.9828400503778337
80,0.22474388417374394,0.013268408625781245,0.9811027293421676,0.04890620624341448,0.9851389350499413,0.9774694651316608,0.05695724810920243,0.9826137437027708
81,0.22223239214965582,0.013268408625781245,0.9806572496184418,0.04993549208208436,0.9847715902531181,0.9769322280138242,0.0583353763840306,0.9821217726700251
82,0.22110936185971503,0.013268408625781245,0.9831002833671117,0.04547825218376754,0.9864377612958525,0.9794237221042927,0.054419878676541016,0.9838535107052897
83,0.22295894156389706,0.013268408625781245,0.9820175463882626,0.04668648387229231,0.9859621809785366,0.9763421181832093,0.057271943864000044,0.9819446630982367
84,0.2205415601286653,0.013268408625781245,0.9826514672434449,0.04615377820414987,0.9862005177812374,0.9790933890472137,0.05392891016048014,0.9836272040302267
