epoch,loss,lr,train_balanced_accuracy,train_logloss,train_accuracy,valid_balanced_accuracy,valid_logloss,valid_accuracy
29,0.21804066045939574,0.01805,0.9877267005060796,0.0416936859287547,0.9887525562372188,0.9842602147266064,0.04858774755022027,0.9858640081799591
30,0.21512620586749406,0.0171475,0.9878528033267966,0.04188418098537644,0.9884458077709611,0.9841738999643822,0.049696171308656015,0.9853783231083845
31,0.21688094430151042,0.0171475,0.9882155963039232,0.04132680558026508,0.988593501476937,0.985148289767551,0.04854809021943217,0.9861963190184049
32,0.21625773565113893,0.0171475,0.9866988439941704,0.04276145021271237,0.9878095887298342,0.9833328375878855,0.049419923177897326,0.9851993865030675
33,0.21434567563715037,0.0171475,0.9878744028294224,0.039657672632968724,0.9889258123153828,0.9847040451078364,0.046794943447757996,0.9866820040899795
34,0.21709446460880033,0.0171475,0.9890038046449633,0.03910816732324196,0.9892467620995229,0.9861875271500333,0.04496284861324201,0.9872188139059305
35,0.21394962142085472,0.0171475,0.988179173107639,0.040356291049502724,0.988877527834583,0.9842473468824011,0.04849567613153576,0.9858895705521473
36,0.21500238837205876,0.0171475,0.9881116321649107,0.03905794443005484,0.9887781186094069,0.9859742632240334,0.045882303799617954,0.9871676891615542
37,0.20944078519330392,0.0171475,0.9884434914655246,0.04024314247327296,0.9890081799591002,0.9857633987872679,0.047157539668484585,0.9870143149284254
38,0.212361900255694,0.0171475,0.9879473296581636,0.039541555938535575,0.9885281754146784,0.9853096426437089,0.046765325697328414,0.9863496932515338
39,0.21342844546538348,0.0171475,0.9872548865170105,0.04073772728663326,0.988729834128607,0.9826725283249584,0.04962801366335774,0.9855572597137015
40,0.21032076141639064,0.016290125,0.9882942159202293,0.039322407729752956,0.9889854578504885,0.9851283388409806,0.04645174825017806,0.9865030674846627
41,0.2114896268001077,0.016290125,0.9886700462344509,0.03959374617895693,0.9887071120199955,0.9851220152422034,0.04797113379302546,0.9861196319018405
42,0.20986909441083496,0.016290125,0.9883834250377224,0.039140719639368916,0.9887468757100659,0.9851462388131018,0.047176059086377,0.9867075664621676
43,0.2097111066356737,0.016290125,0.9896742890186352,0.03812620835572892,0.9896273574187684,0.9871460745568517,0.045495463436248086,0.9876533742331288
44,0.20624991745976676,0.016290125,0.988421540535567,0.040454281415595796,0.9888633265167008,0.9846889331070814,0.04798340424206305,0.986017382413088
45,0.20923731950988547,0.016290125,0.9892524616547684,0.03967566867520214,0.9894114973869574,0.9857251242594353,0.04812272263627633,0.9866053169734151
46,0.2082323934773953,0.016290125,0.9889435489029575,0.039575567118622944,0.9890167007498296,0.9854377340130093,0.047970611211869865,0.9862474437627812
47,0.20793348498511738,0.016290125,0.9877988844032328,0.03759404936332149,0.9889371733696888,0.9843401540891631,0.04611946498009667,0.9864263803680982
48,0.20678520525059513,0.016290125,0.9890365635986119,0.03838722808669537,0.9891331515564644,0.9854529419160888,0.045790834859787855,0.9865286298568507
49,0.20687275480108652,0.016290125,0.9890449290434884,0.037074678268928685,0.9897466484889798,0.9848159204777095,0.04514042785793517,0.9865541922290388
50,0.20700299208275755,0.015475618749999998,0.9897599058417965,0.03607992580801761,0.9900505566916611,0.9863126575813845,0.04416625512160555,0.9873721881390594
51,0.20542512581362354,0.015475618749999998,0.9899355003532047,0.035430205529837354,0.9902635764598955,0.9867256053816909,0.04214804108809771,0.9876789366053169
52,0.2044675134950214,0.015475618749999998,0.9894404673676391,0.03585486710258249,0.9899000227221086,0.9860066656957438,0.044375239363462333,0.9874488752556237
53,0.20463737444570892,0.015475618749999998,0.987321970684067,0.04362682805732643,0.987110883890025,0.9845476335006158,0.05032379443658519,0.9850460122699387
54,0.2062606333117736,0.015475618749999998,0.9876207632113131,0.03931970909425308,0.9888406044080891,0.9835332376799637,0.047560468040985085,0.9857617586912066
55,0.20567533234406632,0.015475618749999998,0.9886725149439284,0.03722376413966454,0.9893149284253578,0.9848471073050239,0.04677750253498443,0.9865797546012269
56,0.2015977502740615,0.015475618749999998,0.9895910590537242,0.03698884006119656,0.989797773233356,0.9861192462974071,0.04451369310870742,0.987116564417178
57,0.20324454164644434,0.015475618749999998,0.9897115375881158,0.03562761195702715,0.989982390365826,0.9855437114995294,0.04487137473219213,0.9868353783231083
58,0.20185043205294692,0.015475618749999998,0.9885712806645321,0.038908766639794534,0.9890791865485117,0.9844547012560761,0.047086967914577706,0.9861707566462168
59,0.20458151173521902,0.015475618749999998,0.9879129274591836,0.03833747122063762,0.9894114973869576,0.9836890668684544,0.046966398642907435,0.9863241308793456
60,0.20423994688262717,0.014701837812499997,0.9895258368838245,0.03686571145287568,0.9900164735287434,0.9860237523273876,0.04469741086895137,0.9875
61,0.20151294985709836,0.014701837812499997,0.9878775688560892,0.03894857550726315,0.988957055214724,0.9843411484318141,0.047767897241895826,0.9863241308793456
