feature_name
D730045B01Rik
Sgcz
Slc6a15
Il1f8
Grhl3
1700012P22Rik
Tmem130
Mir155hg
Gm36356
Gm37011
Mir6917
Nwd2
Rsad2
Wdfy4
Gfpt2
Cacna1b
Afp
Adgrl4
Tmem108
C330022C24Rik
Gm28905
Kcnip1
Acsbg1
Glul
Frmd5
Slfn4
Cntnap5a
Lipn
Il5
Ptprz1
Tmtc1
Gm34047
Kctd4
Pappa
Gm34866
Snhg11
Npr3
Svep1
Tat
Gm15412
Tpp2
Rtn1
Fabp7
Syt4
Gm37862
2310046K23Rik
4933405D12Rik
Pde10a
Rgs7bp
4932413F04Rik
Gm36723
Tspan18
Gm15397
Prkcq
Parm1
Sfrp1
Scgb1a1
C78859
Galnt17
Jakmip3
Vgll2
Col1a1
4930533I22Rik
Srpk1
Gm47863
Des
Dapl1
Myl3
Gcnt3
1700057H21Rik
Slc2a2
Erc2
Tmc3
Fga
Unc5c
7SK-14
mt-Nd4
Lhfpl3
Spink5
S100a9
Hs3st4
Clnk
Pla2g4e
Plcxd3
Dusp5
Aadacl4
Krt36
Cntn1
Myl9
Adgrf4
Penk
Tm4sf20
Gm14226
Nipal4
5330439M10Rik
Gm35019
Ms4a1
Il31ra
Dpp10
Spink12
Mgat4c
Plekhn1
Gm45750
Gpc6
Sh2d7
Adam23
Gm34599
Smpd3
Reg1
Klhl41
Tmem132d
Saa3
Sptlc3
Esrrg
Egfl6
Ccdc3
Acaca
Col4a1
Sctr
Pnpla3
Kcnb2
Ehf
A830018L16Rik
Edil3
Cers3
Gm44636
Tdgf1
Olfr78
Myh8
Ror2
Themis
Gm6093
Gmds
Dach1
ENSMUSG00002075818
Gm14761
Gm43046
Flg2
Mef2c
Adamtsl3
Syndig1
Furin
Alox15
Kcnip4
Srgap2
Ighv1-53
Aadac
Sele
Gm47071
Gm24890
Pcsk1
Prkcb
Csrnp3
Gm16796
Myo1b
Gja1
Hsp90aa1
Gm42397
Kcnd2
Thsd4
Nrxn3
Gm15354
Trpm3
Bpifc
Scd1
Kcnq3
Gm23645
Prr16
Mal
Rtl4
Krt13
Cp
Gm37097
Ugcg
Gm11701
n-R5s173
Mmp10
Bank1
Adgrf2
Colq
Scgb3a1
A230001M10Rik
Igkv5-48
Gm8444
Gm6704
Reg3g
Cyp3a11
Trpc4
Ldb3
Rasgef1c
Krt73
Rian
Lce1f
Alk
Ighv11-2
Slc6a2
Ppp2r2b
Tuft1
B230206I08Rik
Nrg3
Gm43884
Upk3b
Gm44523
D5Ertd605e
Adh6a
Fyb
Pcnx2
Gm20371
Ly6m
Skint3
Kcnd3
Efcab11
Mir698
Phactr3
Btla
Crct1
Gm44618
Vtn
Gm49980
Rptn
Gm48857
Bpifb5
Gm28588
Col12a1
Pola1
Fstl4
ENSMUSG00002076859
Plin4
Ezr
Celf4
Ppargc1b
Gm5147
Flnc
Gm12968
Grik3
Gm43004
Me1
Mir6236
Nrap
Carmn
Dgkb
Slc44a5
Gm22335
Nrxn1
Ddc
Ahnak
Mt3
Pcdh7
Gm7001
Nr5a1os
Gm3200
Abi3bp
Slc8a3
Cngb3
Acta1
Fmo3
Gm28723
Krt14
Onecut2
Fezf1
Gm29232
Pou2af1
Rims1
Zfp521
Pdzrn3
Elavl4
Syt9
Kcnc2
Gkn2
Cyp4a14
Ptchd4
Grik4
Ly6c2
Klf4
Tdpoz9
Cdh13
Mamdc2
Cnpy1
Slc5a12
Krt8
Kcna1
Slc28a3
Scgb1b20
Gm41715
Plxdc2
Elovl4
Gm17747
Ret
Gm50337
Naip6
Pid1
Frmd4a
1700010B13Rik
Tmprss11f
Cybrd1
D7Ertd443e
Gm18065
Ccl5
Grid2
Ntn1
Timp3
Ighv9-3
Col6a5
1700054O19Rik
Cd209b
Gm16553
Defa24
C630044B11Rik
Lrrc4c
8030443G20Rik
Cd86
Myl1
Acap2
Cntnap5b
Mmp12
Apoe
Gm45607
Ttn
Slc13a1
Gm12128
Trp63
Ubl3
Arhgef10l
Cpa6
Snord82
Cd83
3110070M22Rik
Gm27240
Try10
Cd24a
Chil1
Fgf12
Krt15
Csmd2
Cym
Gm12250
Pck1
Nr4a3
Capn8
Gm44236
Phyh
Negr1
Myt1l
Gm20465
Sdr9c7
2210010C04Rik
Reg4
Corin
Gm29214
Glrx
Clec9a
Sphkap
Shisa9
Ccbe1
A2ml1
Sct
Pou2f3
Mctp1
Gkn3
Gm37323
Chia1
Mcpt4
Pappa2
Mcpt2
Mmp7
Mki67
Gm43869
Thsd7b
Cd36
Tmprss9
Ighg3
Gm20754
Gm44587
Iqschfp
Cartpt
Krt20
Nefl
Gast
Ndst4
Arpp21
Rgs5
Clec2h
1700122O11Rik
Sgpp2
Gabrp
Cyp2c29
Gm47477
Gm37563
Mboat2
Phox2a
Plxnc1
Slc7a14
Nyap2
Muc21
Cdcp3
Aff2
Cox6a1
Lce1e
Gm49923
Kcnj15
Psapl1
Gm49685
Il1f5
Apob
Mme
Gm43874
Cdh11
Slc46a2
Pcsk2
Timd4
Fam214a
Scn2a
Rit2
Dpp6
Gm15338
Tmem40
Sprr3
Mir3113
Abhd12b
Krt16
Rpl13
Myzap
Pet117
Hephl1
Kcnmb2
Gm32647
Tiam1
Gm5149
Adgrl3
Gm47040
1700025F24Rik
Lypd8l
Tnnc2
Gm13815
Clca4b
Onecut3
Pax5
Cma1
9230117E06Rik
Gm15050
Atp4b
Ldhb
Acp7
Pecam1
Car10
Sntg1
Atp5g3
Gramd1c
Gstm1
Dkk2
Tprg
Cd44
Gm30835
Gm15578
Unc5d
Srgap1
Gnao1
Clec2g
Odaph
Xdh
Gm31698
Ighj4
Tafa1
Lipm
Slpi
Adarb2
Stat4
Cyp17a1
Gm47320
9630002D21Rik
Fer1l6
Obscn
Tcap
Mir5101
Ank
G630018N14Rik
Sprr2a3
Caln1
H2-Eb1
Ccdc85a
F13a1
Scart1
Neurog3
Igfbp7
Rpl4
Ptprd
Atp2b4
Kctd16
Egfr
Calm4
1700016G22Rik
Lrp1b
Postn
Prune2
Ank3
Dmd
Ces2f
Gm47479
Lsamp
Mybpc1
Trdn
Hrh2
Gsdma2
Col17a1
Gm15323
Thbs4
Lrrc20
Clstn2
Olfr754-ps1
Nhsl1
Sox2ot
Npy
Rab3c
Gm13536
Amy2a5
Aadacl3
Cxcl5
Rab38
Wfdc13
Il7r
Gfra1
Cela1
Anxa13
Slc36a2
Muc2
Stxbp5l
Gm48772
Vmn2r96
Actb
Gm30332
Ablim2
Crnn
Iqsec3
Oit1
Gpr158
Scn1a
Mrap2
Tpm2
Dsg1a
Smpx
Tagln
Lhfp
Myh4
Prkg1
Igkv3-2
Rplp0-ps1
Cobl
Sema5a
Col11a1
Gm15791
Prkg2
Hba-a2
1700129L04Rik
Cxcl10
Atp10b
Grip1
Dhrs9
Gm22866
Thsd7a
4930551I15Rik
Gm10862
Gm24505
B3galt1
Gm43366
Tsc22d2
Rflnb
Garnl3
Krt4
Epb41l3
Cnga3
Mreg
Mfap3l
Klhl32
Marchf3
Lyz2
4930527B05Rik
Gbp2b
Pdlim3
Kcnab1
Cacnb4
Gm47625
Sstr1
Chchd10
Daam1
Abcb1b
