epoch,loss,lr,train_balanced_accuracy,train_accuracy,valid_balanced_accuracy,valid_accuracy
0,1.081153133647697,0.02,0.9015503168594471,0.9125236835872741,0.9033220106183212,0.9141503848431025
1,0.42772727342426475,0.02,0.9432068001462799,0.9452596642193627,0.943373084743246,0.9462699822380106
2,0.35636184648208813,0.02,0.9550816232685708,0.9560899713165444,0.9549837576541785,0.9564387211367672
3,0.3287524419085025,0.02,0.9590314640004566,0.959476395358017,0.9582227450688409,0.959206631142688
4,0.31102321111611286,0.02,0.9612636367356445,0.9626835478013737,0.960502205718312,0.9620781527531083
5,0.29830739144141294,0.02,0.9638723039375149,0.9644154101207864,0.9613180761285224,0.9623149792776791
6,0.2910950565096085,0.02,0.9654047096047935,0.9632707034025421,0.9626272918289619,0.9611160449970396
7,0.2843057722760942,0.02,0.9667353137804734,0.9670403410436568,0.9638127803366138,0.9647276494967437
8,0.280641630367579,0.02,0.9670113127042684,0.9673034920133681,0.9638350648920068,0.9649200710479574
9,0.27263197423842955,0.02,0.9691121639270004,0.9688922659930003,0.9661324413575856,0.9667850799289521
10,0.2678599816742282,0.019,0.9698658178826628,0.9695961948369779,0.9657726495680744,0.9667702782711665
11,0.2619568980133472,0.019,0.9706886081572725,0.9704415673271756,0.9663423738140082,0.9667110716400238
12,0.2616922222266948,0.019,0.9685816193737149,0.9689942369937633,0.964669953006403,0.9661486086441681
13,0.2603665223430256,0.019,0.9716251875329189,0.9708527407173495,0.9662355728774781,0.9668590882178805
14,0.25948120842730354,0.019,0.9712931716063841,0.9718263993052814,0.9668883455597088,0.9682948490230906
15,0.2549570270903825,0.019,0.9709641714517531,0.9716372595458015,0.9667680434405289,0.9681468324452339
16,0.25411346653088696,0.019,0.9707669141030278,0.9709547117181128,0.9664544464701096,0.967554766133807
17,0.2502037206579586,0.019,0.9722589662372094,0.9720484329359754,0.9673675606950273,0.9681172291296626
18,0.25190206038467766,0.019,0.9728264938857037,0.9724217783742534,0.9681562695431879,0.9682652457075193
19,0.2481509892619806,0.019,0.9724774197244997,0.9730303149917109,0.9671348843618325,0.9684724689165186
20,0.24613539284558467,0.01805,0.9743801984595892,0.973851017078498,0.9696026178183806,0.9698342214328005
21,0.24468175423931954,0.01805,0.9734036748697861,0.973515499592116,0.9693854734598583,0.9701598579040853
22,0.24178504928719574,0.01805,0.9735660653081096,0.974569748164522,0.9684647196370237,0.9697602131438722
23,0.24399973255426147,0.01805,0.9736081852980208,0.9739085813531222,0.9688840372526979,0.970130254588514
24,0.24030523887140498,0.01805,0.9734474950099177,0.9740812741769953,0.9681700160720927,0.969760213143872
25,0.24213145869940064,0.01805,0.9694111132956725,0.9685139864740403,0.9653037050592793,0.9649348727057431
26,0.2395631744323043,0.01805,0.975184736948805,0.975018749506592,0.9707912862719216,0.9712107756068681
27,0.24076761698662327,0.01805,0.974323980907228,0.9739546327728217,0.9695442533332863,0.9696269982238012
28,0.2360878320514853,0.01805,0.9757922685423067,0.9755483408331359,0.9705305735956751,0.9710923623445827
29,0.23702349873061107,0.01805,0.9747206778886793,0.9748000052630194,0.9695612793759839,0.9703670811130847
30,0.2358361593811645,0.0171475,0.9754075502560742,0.974780268940291,0.9713900927412279,0.9714772054470101
