feature_name
Kbtbd12
Bmper
P2rx1
Prkcq
Kcnip4
Tbc1d1
Gm44174
Thbs2
Mmp2
Gm37821
Acly
Myl2
Ighv1-55
Enox1
Klhl29
Plxdc2
Hsph1
Gm12848
Gm47015
Nrn1l
Nav3
Abca8a
Ccdc162
Myoc
Rasgrp1
Rad51b
Nfasc
Pcsk5
Gm40847
Frmd4b
BC048679
Adarb2
Fbxl7
Megf6
Ror1
Xkr7
Sla
Hspb7
Rasgrf1
Sfrp1
Col3a1
H2ac6
Ugp2
Sh3rf2
Aff3
Hjv
Aldob
Gm49801
Gm49202
Plk5
Ighv1-53
Gm37004
Gm12123
Kcnh1
Gm26075
Gm32014
Neat1
Gm47169
Snca
Slc12a3
Vwc2
1700030I03Rik
Clec9a
AA388235
Mylk4
Col4a3
ENSMUSG00002074931
Timp3
Man1a
Lhx6
Gm5150
Sgcg
Irs2
Fgb
Adamtsl1
Slit2
Frmpd4
Gm42601
Marchf3
Fcrl5
Crlf1
Gm13827
Muc15
Slc22a22
Gm42723
Gm42888
Prima1
Gm49683
9030622O22Rik
Lrfn2
Pou3f1
Col6a3
Macrod2
Septin9
Fam117a
Il2rb
Gm50346
Grid1
Gm15454
Slc12a2
Pimreg
Gm42668
Gm27230
Angpt1
Slc16a10
Akr1cl
Tnik
Mlip
Lrmp
Grb14
Itprid1
Muc2
Hdc
Gm16585
Il13ra2
Prox1
Gm47941
Acta1
Atp2b4
Shisa9
Jph1
Gm13815
Slco5a1
Itih4
Mrgprg
Atp2a1
Hsp90b1
Gm45269
Slc25a21
Gm47782
Srgap1
Gzma
Il31ra
Mir6951
Atp1b4
Hs6st2
Nos1
Enpep
Tkt
Fam155a
Il1b
Cd209f
Lrr1
Ksr2
Lad1
Mctp1
Foxo1
Rgs4
Cadps
Cdh6
Kcnma1
Marchf1
Neb
Wfdc2
Myo1b
Ikzf1
Slc34a1
Gm44776
Lmod3
Grik2
F13a1
Cadm1
Ms4a4a
Gm12224
