epoch,loss,lr,train_balanced_accuracy,train_logloss,train_accuracy,valid_balanced_accuracy,valid_logloss,valid_accuracy
0,0.7961132766501225,0.01636217599662313,0.9241620059198032,0.2234236899620128,0.9242138820460802,0.9233767933851702,0.22458144513021275,0.923451116769132
1,0.3492029792112513,0.01636217599662313,0.9584205953545689,0.13011535108205607,0.9576964921117943,0.9566543591646818,0.1372231770755845,0.9564263387774533
2,0.28436926797085016,0.01636217599662313,0.9663094377474146,0.10399506688558802,0.9660757700172278,0.9620464810782622,0.11513420767886813,0.9623051605290939
3,0.2589082082358351,0.01636217599662313,0.9727775530642507,0.08365382516874235,0.9733302971964036,0.9672192417316826,0.09967699583478022,0.9676871804425676
4,0.24225689302274278,0.01636217599662313,0.9713820402029226,0.08797207569935926,0.9717478258269449,0.9661213796288769,0.10565672050638153,0.9664037756939701
5,0.22964281112271567,0.01636217599662313,0.9717420555837144,0.08415900439726036,0.9722009462626765,0.9649346022700764,0.10491429784512875,0.9655757726303588
6,0.2197455808572971,0.01636217599662313,0.9775912582403548,0.06840931612782979,0.978034009333821,0.9706681268205353,0.08948895225020932,0.9707921919311101
7,0.21345508203910857,0.01636217599662313,0.9791594420239248,0.06624353608823534,0.9786182356824292,0.9710753661399941,0.09108061385303796,0.9703574903227142
8,0.20675323708739807,0.01636217599662313,0.9803433336452279,0.05924439465486714,0.9809528409731278,0.9708952492567392,0.08753804906180007,0.9718478958372145
9,0.19868016880097744,0.01636217599662313,0.9821638192490024,0.055830139658314785,0.9821833964711809,0.9727462617525591,0.08533393231632024,0.9722411972924299
10,0.1893931348732419,0.015544067196791973,0.9825536223010745,0.054556037844601585,0.9823513040438123,0.9730412104769925,0.08438339048408426,0.9729449998964997
11,0.18734266250904372,0.015544067196791973,0.9823714716510779,0.05141145391560804,0.982947030911094,0.9728395319034547,0.08490033612685587,0.9736074023473886
12,0.18307614652933582,0.015544067196791973,0.9840668675923091,0.04698989720986741,0.984506501243206,0.9738083711036459,0.08086140092360308,0.9742284046450972
13,0.1781906828336918,0.015544067196791973,0.9861791305256657,0.042156734071065564,0.9861763765545826,0.9761876349296812,0.07601377298849839,0.9761328116914032
14,0.1727507337401276,0.015544067196791973,0.9861140812683492,0.04013982194893772,0.9868664076749862,0.9741795124456697,0.08040328233893333,0.9752841085512016
15,0.17688430316561937,0.015544067196791973,0.9867980624984387,0.04029785451199761,0.9871079185671273,0.9742695253635492,0.07870624381784323,0.9748080067896252
16,0.17172174879708477,0.015544067196791973,0.9885461901904344,0.036134214927563794,0.9886604885880352,0.9755017333613788,0.07694000042724781,0.9756774100064171
17,0.16885202591284418,0.015544067196791973,0.9874324635409572,0.03909460032743841,0.9872068230277184,0.9756097065341874,0.0806414094445531,0.9750357076321182
18,0.16978312518065883,0.015544067196791973,0.9873040318740401,0.03909208637343147,0.9871562207455556,0.9753778217786057,0.0782944205301023,0.9749115071725765
19,0.1675836607655872,0.015544067196791973,0.9888136673793279,0.035006194163104666,0.988991703525829,0.9758855683840096,0.07942059538688521,0.976257012150945
20,0.15617347471810902,0.014766863836952374,0.9893869336813109,0.0324122121847707,0.9893298187748267,0.9756622373998516,0.08153327973717983,0.9754704092405143
21,0.15902590106633022,0.014766863836952374,0.9894430450716148,0.031347403416213386,0.9897530378620075,0.9775432913357198,0.07393655630430969,0.9775404168995424
