feature_name
Gm2682
Il1rl1
Tcirg1
Ighd
Mgat4c
Nnat
Gm13262
Gm17268
Mrgprf
Npy
Cd101
Sparc
4930555F03Rik
Gm33370
Gm28286
1700025M24Rik
6530403H02Rik
Arhgef10
Plce1
Treh
Itga9
Cyth4
Hist1h2bb
Ikzf1
Hexb
Gm12861
Gm4876
Gm13110
Vmn1r44
Cacng4
Olfr111
Pilra
Arap3
Eps8
Laptm5
Gm32552
Mdfic
Gm35066
Arl11
Mboat1
Sst
Gm5244
Gm8220
Ly6i
Oas1g
Gm26512
Tmem163
Flt1
Gm49793
Gm28187
Gm16193
Gm12145
Parp14
Gm41279
Fam102b
4930558C23Rik
Gm454
Mpeg1
Dapp1
Gm4951
Zfp710
Gm49662
Itpr2
4930544I03Rik
Slc25a45
Lag3
Rassf2
Tcrg-C1
Clec2d
Gm47709
D630033O11Rik
Gm10561
Alox15
Hs3st5
Gm10575
Hipk2
Tex101
Olfr172
Lyl1
D5Ertd605e
Fgd2
Gmfg
Rgs10
Gm43135
Gm43470
Gm33594
Nkx6-2
Slc25a21
Gm49507
Prkcd
Gm43567
Palld
Dock2
Gm13554
Gm28322
Epsti1
Gm5086
Pstpip2
Cmklr1
Fev
1200007C13Rik
Adgrv1
Elmo1
Tox
Tmem173
Afap1l1
Arhgap27os3
Gm3488
Gm42836
BC051408
Dcstamp
Htr2c
Gm14210
Paqr8
4930598F16Rik
Fcgr2b
Itga6
Treml2
Serpine2
Il33
Dlx6os1
Mrgpra2a
Pdcd1
4930511M06Rik
Ntsr2
Plekhg1
Ugt8a
C1qa
Bcan
Trim14
Olfr56
Slc15a3
Igf1
Sox7
Ndnf
Gm41071
Slco1c1
F9
Gatm
Tenm3
Hpse
4930571N24Rik
Olfr657
4933406G16Rik
Rmst
Sox6
Cd300lb
Ccl4
Gm19708
1700009J07Rik
Col19a1
9630013A20Rik
Gm47076
Gm26813
Cdh18
Trim59
Nipal4
Was
Gm49504
Adcy7
Morrbid
9330111N05Rik
Lao1
Gbp9
Vmn2r103
4930480G23Rik
Insyn2a
Bmpr1b
Pde8a
Vmn1r89
Erbb4
Cryba4
Sfxn5
Mmp28
Abtb2
Lsp1
Tlr1
Gbgt1
Gm32496
Car2
Xirp1
Stk32a
Gm36757
H2-Ob
2610203C22Rik
Mcam
Sell
Col27a1
Ifi209
Ppp1r16b
Ggta1
1700029F12Rik
Elovl7
Lyz2
Naip6
Gm1527
Rnase4
Npl
Itgax
Gm44067
Lilr4b
Plcl1
Trim34a
Cd244a
Unc5d
Ehd4
Ifi208
Birc3
Sspo
Sh3tc2
Rreb1
Fyb
St18
Gpr37
Pmepa1
Rtkn2
Pacrg
Slfn8
Bnc2
Arhgap45
Cryab
Gm13708
Baiap2l2
Gvin1
Rassf4
Nkain1
Itgam
Sdk1
Ddx43
Tmem63a
Plpp3
Gm37021
Clic1
Olfr330
Gm38326
0610040J01Rik
Gm12324
Cldn14
Vmn1r75
Bcas1os2
5830418P13Rik
Gm13850
Ugt1a7c
Gngt2
Gm19500
Cdh20
Gm50022
Gm15401
V1ra8
Pld4
Irak2
Ms4a7
Clec4a2
Pag1
Tns3
Gjc3
Zbp1
Gm16175
Gm2516
Gm35818
1700095B10Rik
Dennd1c
Vmn1r235
Gm32914
St14
Fermt3
Gm29683
Gm2044
AI463229
Arhgap24
Trpm1
Gm16118
1700066B19Rik
Gm10974
Adap2
Abca1
1600022D10Rik
Frrs1
Gm13994
Gm21738
Slc12a2
Sult6b1
Gm10790
2210409D07Rik
Ttr
