feature_name
Ighv1-9
Ccdc33
Gm42601
Igkv1-117
Gm2682
Ulk4
Spag16
Gm13775
Wdr66
Nhs
3300002A11Rik
Dmd
Elavl2
Spag6l
Tnnt2
Rap1gap2
Lrrc71
Col3a1
Esrrg
Marchf4
Spock3
Por
Serpine1
Sh3rf2
Ldb3
Serpinb12
Fign
Dnah11
Rp1
Nek10
Ighv1-19
Scgb3a1
Fank1
Scart1
Actn2
Gm29266
Igkv3-2
Nrxn1
Gm20465
Svep1
Frmpd4
Cnn1
Iglc1
Gm13052
Ighe
Pdzd2
Ptprt
Cyp3a16
Aadat
Lep
Fam47e
Fbxl13
Thrsp
Gm49683
Reg3g
Slit2
Prom1
1700113H08Rik
Cyp3a59
Ighg1
Aff2
Hnf4aos
Hs2st1
Mhrt
Lef1
Dpp6
Spock1
Nppa
Rsph14
Gm15987
Cfap299
Timp3
Ccdc30
Vwf
Il33
Fyb
Gm16553
Egfr
Prkar2b
Ccdc146
Scart2
Lsamp
Trerf1
Grip1
Col4a6
Ptprd
Vat1l
Igkv4-59
Kctd16
Rgs22
Ces2f
Ccdc153
Kctd8
Spink5
Ttc29
Gm26535
Lrp2
Cdh11
ENSMUSG00002076091
Wdfy4
Mamdc2
Sele
Dnase1l3
Cyp3a41b
Myh11
Rgs6
Hexb
Ppp2r2b
Negr1
Neb
Rsad2
Gria3
Ntm
Ankrd65
Mug1
Alas1
Atp2b2
Fbp1
Efna5
Cacna1d
Crisp1
Frmd5
Ighv1-42
Pappa2
Nrap
Cmss1
Cracd
Arhgef37
Slit3
Ces3a
Alox12e
Slco1b2
Slc22a30
Cfap46
Chl1
Card11
Slco5a1
1810046K07Rik
Spef2
Acvr1c
Ces1d
H2bc11
Pla2g2d
Limch1
Ighv1-78
Pparg
Krt14
Lgr6
Scg2
Ldb2
Mreg
Tafa1
Vcan
D930007P13Rik
Ighv1-76
Plek
Igkv12-41
Cfap44
Lpl
Cyyr1
5430437J10Rik
Ighg2c
Iglv1
Dgat2
Unc79
Cdk8
Trp63
Ndnf
Slc17a6
Cd226
Gm17428
Pck1
Angpt1
Igkv3-5
Lyz1
Gm12695
Cbr2
Cyp2c70
Ctcflos
Rarb
Tenm3
Frmpd2
Rsph10b
Htr2c
Gna14
Ighv1-55
Tll1
Kirrel3
Clca1
Gpm6b
Hgd
Cdh2
Prex2
Dnah1
Serpina4-ps1
Il13ra2
Cyp7a1
Slc26a4
Car3
Gpnmb
Ano1
Klra13-ps
Trpc6
Prlr
Aldh1a1
Cyp2b9
Ccl6
Hoatz
Robo1
Olfr1033
Timd4
Col4a3
Esr2
Kif6
Grid2
Pex5l
Nlgn1
Gm29538
Gm36159
Ighv1-7
Ccdc40
Aldh1a2
Drc1
Tescl
Cxcl10
Bcl11a
Gm27166
Myo1b
Gm15815
Iigp1
Dnah10
Snord61
Scnn1b
Fmo2
Cenpf
Serpina3k
Synpo2
Ly6g6f
Rptn
Bmp6
Tat
Unc5c
Themis
Gm26960
Ighv1-22
Sult2a8
St18
Samd4
Gp2
Trp73
Rtkn2
Camk1d
Spon1
Enah
Dach1
Spata6l
Fam155a
Colec12
Ccl20
Zbtb7c
Mcidas
Cacna1h
Nnat
Npr3
Slc35f3
Cd200r3
Dach2
Ccl22
Mrgpra1
Adgb
Abcg1
Marco
Gm20755
Robo2
Ankfn1
Ascl1
Colq
Mir6236
Fgb
Has1
Grm8
Cfap54
Rbfox1
Gm48099
Pid1
Pcdh11x
Adamts9
Egfem1
Gm12381
Krt13
St6galnac5
Txndc5
Acta2
Grid1
Zbbx
Dscam
Sorbs2
Hrc
Kcnq5
Xirp2
Mpz
Galntl6
Gria1
Stk33
Cacna2d1
Sult3a1
Myh1
Sds
Ghr
Pdgfrb
Fhod3
Neil3
Aox1
Rhag
Dcstamp
A230057D06Rik
Adgrl3
Cfap45
Cfap221
Sprr1a
Sox5
Gm21559
Wt1
Art3
Spata17
9330185C12Rik
Igkv19-93
Reln
Gpc6
Ighv11-2
Mctp1
Flnc
Mettl11b
Adra1a
Gpr39
Ttr
Hdc
Gm40847
Igf1
Arhgap6
Cemip2
Vegfc
Ryr3
Il1r2
Kcnmb2
Dgki
Tgm3
Cdh19
Astn2
Shisa9
Dnai4
Scel
Gm8595
A1cf
Tspan7
Hp
Thsd7a
Gm15318
Itih3
Mmrn1
Igkv8-27
Tmeff2
Gm43060
Fendrr
Akr1d1
Lpar3
Myh2
Chn2
Sdk1
Dab1
Dlg2
Gucy1a1
Chil3
U6-81
Snap25
Ptpn13
Akr1c6
Dcdc2a
Cyp3a25
Kcnk2
Tmem45b
Inmt
Cenpe
Ahsg
Ces1c
Ltbp1
U6-74
Fstl4
Aox3
Slc4a1
Pde10a
Gm48710
Fhad1
Plpp3
Kcnq3
1700016L21Rik
Prox1os
Ccdc39
Strip2
Apol6
Ighv1-53
Tshr
Itga6
Sv2b
Magi1
Nr1h4
Smad6
Ccdc187
D7Ertd443e
Cyp2a5
Muc16
Camp
Gm10415
Ftcd
Dmrtc1a
Adamts17
Slc44a5
Fga
Lhfp
Slc24a2
Col11a1
Sorcs1
Myocd
Creb5
Hs6st3
Vwc2
Abca8a
Slc22a22
Tmem212
Inpp4b
Kif27
Prkg1
Acoxl
Selp
Ebf1
Tnc
Ccl21a
Clnk
Spata5
Adam12
Gm29966
Gfra1
Lor
Ighv5-16
Prodh2
Kcnj3
Cep128
Dnah9
Pakap
Cpa4
Gm34667
Ighv3-6
Gm37944
Nctc1
Odad2
Cfap206
Kcna1
Plin4
Ntrk3
Eln
Cfap70
Mir155hg
Dnah7b
Gm45391
Trabd2b
Cntn5
A830018L16Rik
Sgcd
Fam161a
Olr1
Ighv1-74
Gm281
Samd5
Slc38a11
Tbx3os1
Gphn
Ryr2
Dnase2b
Ccdc60
Dpp10
Plxdc2
Igkv2-137
Rcan2
Nlrp6
Gm973
Clec4f
Aoah
5430402P08Rik
Atp6v0d2
B230303A05Rik
Plg
