epoch,loss,lr,train_balanced_accuracy,train_logloss,train_accuracy,valid_balanced_accuracy,valid_logloss,valid_accuracy
29,0.40634166062501237,0.01805,0.9542745986984269,0.1354888705795566,0.961436893335871,0.9474843148322589,0.1521304913716972,0.9565885663597712
30,0.40363683580106136,0.0171475,0.9578308561657403,0.12938048673569252,0.9644396258734604,0.9521224269155589,0.14335573033631435,0.9600831982381549
31,0.40004494910871513,0.0171475,0.9595743820959897,0.12111871509123152,0.9661245207863183,0.9540343411588691,0.1376846312335141,0.9617731624506776
32,0.3992801267095558,0.0171475,0.96054217440847,0.11905675158011916,0.9663250428233503,0.9557819026252705,0.1335909205020367,0.962606674211605
33,0.39722741366678815,0.0171475,0.9600070262850681,0.12098493309765031,0.9659783776067865,0.9539727228349273,0.13776465055660092,0.9613602300186584
34,0.3977546755237447,0.0171475,0.9615194729900388,0.1184140858318111,0.9670778501318688,0.9558672370764434,0.1355395684596986,0.9628360811182821
35,0.4028294504934902,0.0171475,0.9589014507772685,0.11916542951579173,0.9666292245574921,0.9527126859236863,0.13628524285160726,0.9616508121004496
36,0.3982520912374768,0.0171475,0.9595375577067105,0.11840324936566754,0.9670719024443296,0.9531319081909391,0.13610892740572228,0.9619566879760194
37,0.3972673101499935,0.0171475,0.960953288911947,0.11563020635826193,0.967533273063433,0.9543493254021145,0.13407618071939112,0.9628743156027284
38,0.3913853631617716,0.0171475,0.9592429414110875,0.12312815045758008,0.9656062223007694,0.9535257189994136,0.1381386403748731,0.9614596396782187
39,0.39636208184504745,0.0171475,0.9580588948824473,0.11869713733522123,0.9661788996438185,0.9532505457677782,0.1346174278253981,0.9620943321200257
40,0.3921247003178148,0.016290125,0.9606812002594141,0.11491782207660664,0.9678315071100356,0.9543968761061756,0.13160429068160656,0.9631190163031842
41,0.3885461442977293,0.016290125,0.9596039585288006,0.11987775544697984,0.9662434745371,0.953541196109885,0.13559345018533323,0.9613602300186584
42,0.39181764792482193,0.016290125,0.9607311619672071,0.11231724149052615,0.9682444465591779,0.9547535576676389,0.13044938490525848,0.9638454715076622
43,0.38832320350803157,0.016290125,0.9618683145233555,0.11371764135925003,0.9680779113080834,0.954454403354483,0.1318893084159417,0.9626831431804973
44,0.38755721819525396,0.016290125,0.9622739634379015,0.11538556437437131,0.967755036841676,0.9560643042745826,0.13246038191861387,0.9634784204569786
45,0.38507450904165,0.016290125,0.9611540223867322,0.11527437784995004,0.9678357554582778,0.953852399516821,0.13383128138189887,0.9622319762640321
46,0.3891224447858459,0.016290125,0.9591917685822187,0.11475972241392342,0.9677388931183555,0.9526955597142817,0.1331877949401996,0.9627290245618327
47,0.38678559183243677,0.016290125,0.958330987603535,0.12845685691809441,0.9660242597678023,0.9506909879948031,0.14883723640385285,0.9607484782675191
48,0.3891251954259774,0.016290125,0.9613192796473121,0.11097994119524648,0.9688995418581254,0.954873631773534,0.129021443284539,0.9639142935796654
49,0.3850672892992506,0.016290125,0.9618434762870434,0.10990837147437249,0.969264899806955,0.9551355437857361,0.1285584578900956,0.9640748784143395
50,0.3833355764478756,0.015475618749999998,0.9615872026716237,0.11078932573045519,0.9691782335028141,0.9547261113175717,0.12969398617546907,0.9638607653014407
51,0.38396629670355803,0.015475618749999998,0.9625724939207874,0.11515834803066247,0.96777457924359,0.9559599404867382,0.13321087892302202,0.9625378521396017
52,0.3861971706255803,0.015475618749999998,0.9637338878197715,0.10627787499318275,0.9699828706598874,0.9573618607155228,0.1245620361027331,0.9651225032881657
53,0.38598445161709805,0.015475618749999998,0.9623736929952593,0.11282456199802925,0.9681042510671851,0.9565543821411464,0.12989693176258016,0.963776649435659
54,0.3827123028268381,0.015475618749999998,0.9629693940986173,0.10686561480197927,0.9700474455531689,0.9569858926940362,0.12452991844242949,0.9657113143486373
55,0.38160650603447216,0.015475618749999998,0.9609048910237001,0.11394394212109424,0.9679096767176922,0.9541340539497135,0.13271253017812218,0.9629354907778422
56,0.3812232469224764,0.015475618749999998,0.9616849448244456,0.10931774869135613,0.9693660104951194,0.954750062756288,0.12806587387422574,0.9643119322179059
57,0.38036975098403925,0.015475618749999998,0.9622155930412268,0.11429801168039881,0.968069414611599,0.9550797434499436,0.13458049337962058,0.9629737252622885
58,0.37995559828622016,0.015475618749999998,0.9620687320503487,0.10927075874298071,0.96900065254629,0.9556254196286387,0.12829335284833887,0.9642507570427921
59,0.38192822241617,0.015475618749999998,0.9625321314964576,0.1078962709169459,0.9694798662280105,0.9573330598576979,0.12398990380877614,0.9655889639984094
60,0.37742659376888743,0.014701837812499997,0.9642476986323671,0.10644235142144279,0.9703779670464123,0.9569090553277527,0.1256567262276143,0.9648395681032637
61,0.3796046418803078,0.014701837812499997,0.9606933522787864,0.13778328138740964,0.9659036066777237,0.9548340506619758,0.15279078619835834,0.9612608203590982
62,0.3804729371120706,0.014701837812499997,0.9621755438148434,0.1052837966200029,0.9703507776176622,0.9562093893573114,0.12248373571024268,0.9658183709050867
63,0.37992224491847104,0.014701837812499997,0.9611369228799858,0.11067426289585808,0.9686913727942575,0.9555519400411719,0.12851686366560136,0.9643578135992414
64,0.37792509410024105,0.014701837812499997,0.9635330188284155,0.10623865380744538,0.970348228608717,0.9568880962098542,0.12377685728615612,0.9656271984828556
65,0.3791614513363989,0.014701837812499997,0.962506312109808,0.10817778684707632,0.9694773172190652,0.9556278328094174,0.125210424553176,0.9642736977334598
66,0.37980294559890804,0.014701837812499997,0.9650625658400394,0.10618176249971899,0.970209732456021,0.9585092603823311,0.12322381053147266,0.965038387422384
67,0.38117684636797217,0.014701837812499997,0.9617627510887858,0.10919424030444794,0.969322677343049,0.9550822591613477,0.12814734575731523,0.9643501667023523
68,0.3778304175217393,0.014701837812499997,0.9606213842210506,0.11370894468070164,0.968304773104217,0.9538252621118556,0.12987834618222047,0.9633254825191937
69,0.37761017586711404,0.014701837812499997,0.9650733147177387,0.10577191510098144,0.9705827374316865,0.9573898714164049,0.12404033211009766,0.9651989722570581
70,0.37607798302215145,0.013966745921874996,0.9649521153497589,0.10528407884764934,0.9704229995377798,0.9578769737268901,0.12411329960353064,0.9651225032881656
71,0.3754109919901924,0.013966745921874996,0.9629373433115038,0.1082034964181422,0.9697747015960194,0.956882307293369,0.1270118823687644,0.9650919157006087
72,0.3722631235571273,0.013966745921874996,0.9649249472790717,0.10194972906619454,0.9717748239484488,0.9576018697909952,0.12023927461735531,0.9665065916251185
73,0.3746023099181545,0.013966745921874996,0.9658195514098591,0.10561012473166101,0.9700865303569972,0.959314333630362,0.12370478529326012,0.9652677943290613
74,0.3761520656766791,0.013966745921874996,0.965304945908081,0.10233570491933058,0.971350838793877,0.959576665074017,0.1202061176363011,0.9670648150980332
75,0.37346128366550096,0.013966745921874996,0.9649969988445245,0.1019011714598054,0.971536066777237,0.9588348718080786,0.12092390612148249,0.9668124675006883
76,0.37499306789674,0.013966745921874996,0.9622736548638807,0.10835056733304531,0.9693787555398461,0.955151234341442,0.1278746723151617,0.9644266356712445
77,0.3761804343723668,0.013966745921874996,0.9644665881397994,0.10765895356595992,0.969781498953207,0.9587089257606842,0.12575477592967482,0.9653366164010645
78,0.3736357120894389,0.013966745921874996,0.9650732496633426,0.10306110841730334,0.9711961989178608,0.9584722562618286,0.12157303832681672,0.9661854219557704
79,0.374027131015,0.013966745921874996,0.9631169804434341,0.10736842388807329,0.9694951602816825,0.9570654232491247,0.12405912333667653,0.9651148563912764
80,0.3763179055282049,0.013268408625781245,0.9633399117353318,0.10403690774714551,0.9706948938252807,0.9566501803245123,0.12370898407581615,0.9656577860704126
81,0.3771147590896394,0.013268408625781245,0.9641828774993219,0.10338314288941856,0.970986330514696,0.9575546754924067,0.12200769631915144,0.9662848316153304
82,0.369666380853188,0.013268408625781245,0.963191169338734,0.1052210339280132,0.9707322792898122,0.9563611115390159,0.1247455454604727,0.9656577860704127
83,0.37466232556499257,0.013268408625781245,0.9628267571187877,0.10500547705276692,0.9705317572527802,0.9569524607633012,0.1236322497738103,0.9660171902242071
84,0.370685598887633,0.013268408625781245,0.9656258875571451,0.10067961739413676,0.9716099880366513,0.9588024824496315,0.11938291274144455,0.9665677668002324
