feature_name
Serpina3k
Cntn5
Gm43048
Pon1
Gm2682
Cilp
6030407O03Rik
Ambp
Gabrb1
Dach2
Gm48633
Gfra1
Slc24a2
Ahsg
Fmo3
Ddc
Hsd3b3
Gm29040
Gpr158
Pid1
Cyp2e1
Ugt2b36
Ugt2b5
Prr16
Ang
Etnk2
Lrp2
Ryr2
Rp1
Cadps
Clmn
Slc6a15
Gabrg3
Gm42397
Cmah
Nefl
Cntnap2
Celf4
Grm3
Mup3
Frmpd4
Ccl22
Kng2
Agbl4
Gm40438
Gm49685
Cyp24a1
Slc4a4
Scart2
Ksr2
Gm42767
Errfi1
Cyp2a5
Hrg
Gprin3
Magi2
Gm43665
Grm1
Afm
Slc10a1
Sorcs3
Ctcflos
Ptger3
Gulo
Clca4a
Steap4
Hapln1
Cyp4a14
Scn5a
Cidec
Gm42771
Esr1
C8a
Pdzrn3
Gldc
C9
Hpx
Upb1
Asic2
Nppa
Agbl1
Myh15
Abcg5
Gm40652
Fgf13
Brinp1
Gm45455
Grm8
G630055G22Rik
Ctnnd2
Ido2
Hsd17b2
Slit2
Iigp1
Igf2
Slc38a3
Lrrc4c
Csmd1
Rgs6
Nrg3
Prune2
Kif26b
Kcnma1
Gc
Myh11
Myl4
Map1b
Chsy3
Gm12381
Kcnh7
Itgae
Hoga1
Ces3a
Mfsd2a
Aldh1l1
Htr3a
Bmp10
Acot12
Ttc39c
Itih1
Dlgap1
Il1b
Gm34667
Nr1i3
Cyp2c54
Cadm2
Gm43319
Slc14a2
Mybpc1
Unc5d
Myl7
Mug2
Slc22a28
Fam169b
Lrrtm4
Ugt2b37
Kcnq5
Slc35f3
Prlr
B3galt1
Proz
F13a1
Scp2
Clnk
Adarb2
Uroc1
Gfpt2
Serpinc1
Pam
Gm30613
Nyap2
Fabp1
Pde8b
Grin2a
Gm35330
Ftcd
Chrm2
Alcam
Muc5b
Plg
5430437J10Rik
Gm4756
Kng1
Cyp2a22
Gm40847
Albfm1
Hgd
Gm19089
Slco1a6
Slc22a27
Adra1a
Ralyl
Angpt1
Mgam
Gm36229
Elavl2
Myocd
Rbp4
Cdh4
1700062C10Rik
Tacc2
Mat1a
Jchain
Cdr1os
Slc22a6
Ighg3
Nlrp6
Tat
Lrrc7
Il1rapl2
Retnla
4930588A03Rik
Gdap1
Wdfy4
Prkar2b
Dmd
Ccl21a
Serpinf2
Cpa3
Upk3b
Tenm4
Adipor2
Ces1c
Agxt2
Fads2
Kap
4933430M04Rik
Gm42047
Runx1
Mpped2
4732465J04Rik
Marco
Chad
Gm30117
Cyp3a44
Postn
Egfem1
Tmem163
Pzp
Serpina1e
Pemt
Ntm
Elapor2
Fgf23
Gm43046
Col18a1
Hp
Tmeff2
Umod
Dcc
Epha5
Scd1
Saa4
Grem2
Cacna1b
Dgkb
Bmpr1b
C3
Dpyd
Slc34a1
Fgl1
Tnni3k
Tmem108
Il1rapl1
Meg3
Vwf
Sntg1
Gzmc
5430431A17Rik
Cyp4a10
Acaa1b
Garnl3
Hamp
Mrc1
Gpc5
Gm50136
Syt9
Kctd16
Dpp10
Slc22a12
Pde4d
Ptchd4
Gm52960
Npr3
Aadat
Col8a1
Rgn
Dlgap2
Slco1a4
Mlip
Rcan2
Prg4
Fstl5
Dscam
Slit3
Arfgef3
Grid1
Chrna3
Selenbp2
Mucl3
Hnf1aos1
Soga3
Shisa9
Hcn1
Gpr39
AW822252
Igkv4-91
Sox2ot
Svep1
Gabrg2
Slc7a13
Trpc7
Ankrd1
Mhrt
Fgb
Cpne5
Gm19950
Pik3c2g
Adgrb3
Zfp385b
Cenpf
Scart1
Kcnc2
Cyp2f2
Gm12973
Alas1
Hsd17b6
Rbm47
C6
Cfap53
Kcnn2
Adam12
Unc80
1600022D10Rik
Rims2
Sult2a5
Gm43321
Gm10862
Gm5834
Gm26871
Gm10319
Efcab3
Ano3
Gm42766
Cacnb2
Cfhr4
Kcnd2
Zfp804b
Fgf14
Eml5
Dmgdh
Tbx5
Kmo
Slc39a14
Fam163a
Jakmip2
Hao1
Shisa6
Arg1
mt-Nd6
Glyat
Mki67
Thbs1
Il1r1
Trpc3
Rimbp2
Sptlc3
Igfn1
Astn2
4930414F18Rik
Fggy
Hs6st3
5330434G04Rik
Acta2
Sorbs1
Slc7a2
Rasgef1b
Gnmt
Chat
Cyp3a41a
Dgki
Dnah7c
Lef1
Galntl6
Asl
Tox
Rdh16f2
Cyp3a13
Gm7652
Cyp2j5
Cyp2b13
Sprr1a
Dkk2
Slc5a7
Ahcy
Sel1l3
Sugct
Dsp
Alb
Pax8
Ces3b
Azgp1
Gm31121
Gm20319
2900027M19Rik
Cdh2
Pkhd1l1
Syt1
Cps1
Gria1
C4b
Clec3a
Elavl4
Pde4b
Tg
Cdh19
Rxra
Arhgef26
Sds
Col22a1
Ighg2b
Rbfox3
Gm10801
Sult2a1
Igkc
Themis
Olfr872
Neb
A230103L15Rik
Bcl2l14
C78859
Ncam1
Cntn3
9530059O14Rik
Otc
Sult2a2
Fut9
Celf3
Fgg
Adamtsl1
Bank1
Cyp2c40
Gm36041
Tfr2
Ghr
Pcdh15
Obscn
Sntb1
Slc7a14
Fam155a
Vcan
A1cf
Ankef1
Mtarc1
Amdhd1
Tnc
Mup11
Sema3a
Sis
Gabrb3
Pcx
Cyp2c70
Mybphl
Tshr
Rerg
Xirp2
Acox1
Rdh16
Mup20
Hpd
Mdga2
Serpina1b
Rad51b
Tyr
Rit2
Baat
Chl1
Nrxn1
Sult2a8
Ugt2b1
Erc2
Gm16168
Col3a1
Defb1
Dab1
Ces1d
Pkhd1
Mgat4c
Pcbp3
Syn2
Akr1c6
Gm48370
Onecut1
Rapgef4
Pcdh7
Krt20
Gm53019
Necab1
Rbpj
Cacna1e
Arhgap15
Cyp3a25
Lpin2
Plin1
Erbb4
Mmrn1
Slc22a23
Hamp2
Gabbr2
Nrsn1
C4a
Trim9
Cdh11
Cadm1
Cyp7a1
Gm49455
Adh1
Slc13a1
G6pc
Ccser1
Igfbp1
Etnppl
Pou6f2
Mug-ps1
Kyat3
Slc8a1
Mug1
Gria4
Slc25a21
Hpn
Bpifa1
Fmo5
Sult2a7
Cacna2d2
Cyp2c68
Iqgap2
Gls2
Slc4a10
Hs3st5
Sgcz
Itih2
Kynu
Ngp
Xkr4
Cntn4
Hs3st4
Cpb2
Cdh8
F2
Cartpt
Egfr
Mup7
Hsd17b13
Abcb11
Ppara
Hs3st2
Lingo2
Nnat
C8b
Cyp2c37
Ptprn2
Lgr5
Igf1
Akr1d1
C7
C530043A13Rik
Il12b
Slco1b2
D830005E20Rik
Slc9a9
A830018L16Rik
Myh7b
Cyp3a59
Epha6
Gm47782
Fam135b
Tff1
Gm31251
Mup15
Cdh18
Chn2
Immp2l
Caln1
Slco1a1
Colec10
Vwce
A230057D06Rik
Rgs7
Sv2c
Aass
Ptprd
Them7
Gm12130
Mmp12
Snap25
Agmat
Elovl2
Serpina3n
Ptprt
Gsta3
Sorbs2
Mtss1
Serpina10
Prph
Kcna1
Smoc1
Cyp3a11
Slc2a2
Col6a5
Apoa1
Muc3
Ppp2r2b
Nefh
Dpys
Sele
Slc6a13
Prss44
Acsm1
Dkk3
Alox15
Kcnj16
Gpm6a
Tenm2
Gm12295
F830016B08Rik
Ppargc1a
Pde10a
Wnt9b
Mir6236
Gria2
Tmem132d
Mpz
Marchf11
Cd74
Gm44800
Mbl1
Saa2
Serpina1a
Ryr1
Trf
Gm9973
Cyp4f15
Acnat1
Myt1l
Gm29571
Gm43830
Cyp3a16
Gm24474
Kcnb2
Cldn10
Grm5
Cyp2c69
Rnf43
Robo1
Slc12a3
Ltf
Mir124a-1hg
H2-Q10
Muc16
Akain1
Gckr
Gm42919
Plekha7
Sult2a3
Gm43829
Slc12a1
Slc16a10
Elovl3
Fhl2
Acaca
Otud7a
Moxd1
C730002L08Rik
Kcnab1
Cpn1
Gm31508
Isl1
Gm36346
Clca4b
Adh6-ps1
Sec14l3
Olfr873
Ncam2
Tdo2
Zfp804a
Slc40a1
Arpp21
Cdo1
Rtl1
Tmem45b
Gbp11
Kndc1
Nrg1
Lsamp
Cd163
Adtrp
Galnt13
Cyp2b9
Ass1
Cyp2d36-ps
Itih3
Ppm1e
Grin2b
Skap1
Cyp2c23
Inhba
Hecw1
Epcam
Mctp1
Shroom3
Wdr72
Nxph1
Prox1os
Ces1f
Tll1
Eln
Aldob
Fbn2
Slc7a12
Gm43341
Scg2
Bbox1
Spock3
Plcxd3
Cyp2c50
Hao2
Cd5l
Sdk1
Grid2
Rab3c
Gramd1c
Mucl1
Acox2
0610031O16Rik
Snhg11
Abcc6
Apol7c
Cyp4a32
Chka
C030015E24Rik
Gstp2
Cyp2c29
Orm1
Fstl4
Kif1a
Lrp1b
Nfasc
Mlxipl
Crp
Keg1
St6galnac5
Gtpbp4-ps1
Fbp1
Grm7
B230303A05Rik
Gm42770
Gm37814
Gm34933
Drd2
Gm35501
Kirrel3
Rbfox1
A1bg
Cyp2d9
Top2a
Stra6l
Adamts8
Csmd3
Tafa2
Gm11639
Dcstamp
Gys2
Slc8a3
Hnf4aos
Epha7
Ppfia2
Cyp2d13
Adgrb1
Fgf12
Chrm3
Cyp2c38
Unc79
Gm36264
Fhod3
Igha
Pappa
Esrrg
Igfbp2
Ctnna2
Pax5
Slc17a3
9030622O22Rik
Cyp3a41b
Slc1a2
Fga
Clvs1
Prodh2
Celf6
Dpp6
Hectd2os
Sult3a1
Enox1
Pcdh9
Vat1l
Gm10048
Pde3b
Mapk10
Slc27a2
Pcdh11x
Palld
Gm13775
Fasn
Gm47641
0610005C13Rik
Ryr3
Dlg2
Igfbp5
Gm10800
Cyp7b1
Gm37573
Osgin1
Ltbp2
Grip1
Cemip
Pbld1
Hnf4a
Slc6a18
6330411D24Rik
Slc38a4
Cxcl13
Mep1a
Dhcr24
Gm2788
Clec9a
Pah
Aox3
Spp1
Gm42768
Pclo
Mup17
Kcnj3
