feature_name
EPB41L2
CNDP1
CLMN
MAL
LAPTM5
XYLT1
ITGA8
PLP1
ITPR2
EYA1
MFSD6
SATB2
SLC25A18
MNDA
RBMS3
GAB1
MAG
TRIM22
ABCB1
ANO4
ENSMFAG00000032887
EPB41L4A
GATA2
WNT9A
EGFL7
LCP2
HLA-DPB1
LAMA4
FOLH1
STK17B
TLR4
TREM2
AGBL4
ENSMFAG00000031304
NPAS3
P3H2
DSCAM
PREX2
SLC22A3
VCAN
CNTNAP5
IFI16
FAM107A
ADAM28
SPP1
PLAC8
GLCCI1
DUSP10
CASQ2
NPNT
KCNH8
C5orf67
PTPRK
HAPLN2
ENSMFAG00000030654
TFPI
HK2
ENPP6
STK32A
CD74
ARMC3
UGT8
APOD
CACNG3
PDE7B
CD40LG
RANBP3L
VCAM1
SLC24A2
BCL11A
DISP3
XIRP2
SORCS3
MYO1E
GIMAP7
SLC1A2
GRID2
PITPNC1
GRIA3
RORA
SDC4
TENM2
RFTN2
ARHGAP25
ALCAM
SASH3
CNTN5
PLD1
TNFAIP8
MFGE8
CCBE1
CD5L
ZNF366
CLDN11
SHROOM4
NR2F2
WIF1
SLC8A3
RERG
SLC1A3
DAAM2
PDZRN3
SLC28A1
SYT10
CDH13
EDNRB
TMIGD3
GAD2
IFI27
HS6ST3
CDH20
ACSS3
C6orf118
CLEC7A
NETO1
ITGA1
RASGRP3
FN1
SLC39A12
CYBB
OMD
IQCJ-SCHIP1
ADCY2
LRRIQ1
C1QL1
SPARCL1
E2F7
KANK1
NKAIN4
C10orf90
ENSMFAG00000033880
GPC6
ENSMFAG00000035574
EGFLAM
SHISA6
VMO1
COL4A5
TRIM5
SLC5A11
ENPP2
MBP
DGKH
TF
EMCN
DDX60L
TGFB1
F3
FGF4
GSN
ATP13A5
SP110
ZBBX
ADRA1A
APBB1IP
EPHB6
GRIK1
MOG
ENSMFAG00000031066
COL9A1
CFD
PIP4K2A
ITPR1
AOX2
Ndrg1
CNP
ERMN
HMCN1
CMYA5
PAX2
ENSMFAG00000038661
MEF2C
GFAP
DAB2
EDIL3
CA8
SLC8A2
C12orf40
BDNF
PDE2A
CALB2
DOCK10
PHACTR2
TRAF3IP3
CFH
CNTN3
ARHGAP15
ARHGAP31
UACA
Mafa-DRA
TNFRSF19
ST8SIA4
PHLPP1
CFAP161
PLCL1
CYP26B1
GALNTL6
FLI1
GPM6B
SAMD3
NGEF
ITM2A
A2M
LHFPL3
ARHGEF26
ATP10A
PPP1R17
FRMD4A
FYB1
NDST4
MDFIC
ATP10B
ALOX5
LUZP2
LYPD6
PDK4
MYRF
CD38
SUSD5
RYR1
AIF1
SPATA17
FAM189A2
ARAP3
NRG4
BMP6
TTN
ARHGAP26
MAN2A1
HTR2C
LAMA1
VEPH1
DCN
SHISA9
MOBP
SPOCK3
ETNPPL
ONECUT1
CD84
GABRG1
TEX15
RSPO2
CP
SLC15A2
PRKD1
LCAT
SNTG2
RBM47
SLC15A3
KCNMA1
SLC7A1
CPM
WDR49
ANXA1
SRPX
TCF7L1
ITGA2
PLCB2
TSHZ2
PDE5A
ENSMFAG00000038060
ITIH5
CLEC3B
DOCK5
SYN3
ADTRP
MGAT4C
FAT2
DPP10
PTPRC
HYDIN
CYP1B1
SLC22A2
COL4A1
RAB27A
ENSMFAG00000006760
AOAH
ATP1A4
CRYBG3
MCTP2
GRM4
ENSMFAG00000031680
TNFSF10
PTN
PAPPA2
ACBD7
MTAP
SLC6A20
PRTG
