epoch,loss,lr,train_balanced_accuracy,train_logloss,train_accuracy,valid_balanced_accuracy,valid_logloss,valid_accuracy
26,0.16181811233506585,0.01805,0.9960305429050611,0.015405377428474516,0.9964391564852129,0.9930020725050343,0.021465746143046933,0.9937631932450586
27,0.16161776948584256,0.01805,0.9941354387364916,0.016845707121218266,0.9957141943325017,0.9917360750675833,0.022761680152336247,0.9935712914987527
28,0.15950413923846546,0.01805,0.9960654022776789,0.015722816037436846,0.9963254369318464,0.9922955077205117,0.022697309137148867,0.9934753406255996
29,0.1578798918937245,0.01805,0.9956104266813594,0.01649670151115596,0.9959700633275763,0.992761996531696,0.02336213762662439,0.9937312096206742
30,0.15734002151846016,0.0171475,0.9957437347361066,0.015481110930417326,0.9958918811346369,0.9924648969650517,0.0218894511381064,0.9933474061280625
31,0.15624146555026958,0.0171475,0.9962520610524881,0.014875640936812692,0.9964818013177253,0.9931402067847324,0.021748537981318577,0.9939870786157488
32,0.1564590525235573,0.0171475,0.9962618231277833,0.015521362863922576,0.9967554389930133,0.9935884724671398,0.021225516154297266,0.9945308002302822
33,0.15524065385769753,0.0171475,0.9959510021997936,0.015699869718646616,0.9961157665053271,0.9933446897988256,0.021838809305065515,0.9937312096206743
34,0.1538857986783459,0.0171475,0.9965382071539866,0.014205691266331009,0.9966381657036042,0.9936373693289913,0.02073613798096639,0.9944668329815135
35,0.15373032001683318,0.0171475,0.9967226526204839,0.014182158186020971,0.9970397378764295,0.9943492252704342,0.019683370534872496,0.9952024563423527
36,0.153653636085291,0.0171475,0.9953433466907864,0.01584475409753408,0.996105105297199,0.9926990563913203,0.02180163094997913,0.9937951768694429
37,0.1523265248014978,0.0171475,0.9969903478797877,0.014021589852089855,0.997032630404344,0.9948412365248749,0.019972229271053608,0.9951704727179684
38,0.15324454450041697,0.0171475,0.9955769511974061,0.017584708902214734,0.9953552669921889,0.9923157568879952,0.02465968536500764,0.9926117827672232
39,0.15454663211194275,0.0171475,0.995416681784178,0.01639052991970738,0.9960979978251135,0.9927810996011943,0.023678253601821138,0.9936672423719055
40,0.15078108975269494,0.016290125,0.9965567513412597,0.013600396063058337,0.9965777521908783,0.9938196697554362,0.02036730076957115,0.9942749312352075
41,0.1507150609127797,0.016290125,0.9959837550259074,0.016879103104226877,0.9962756846272487,0.9927498355142717,0.02251652146094838,0.9936672423719055
42,0.15006294721451985,0.016290125,0.9975079520685521,0.012235937081485876,0.9974519712573828,0.9943534121235675,0.018570009741172892,0.9949465873472783
43,0.15175454362030447,0.016290125,0.996758088724764,0.013619309844291414,0.9969615556834901,0.9937612382393812,0.019583485269050252,0.9948186528497409
44,0.14862221528361313,0.016290125,0.9967944773003383,0.013037150686454786,0.996723455368629,0.994265550562152,0.018590310050060038,0.9945947674790507
45,0.14701385437137024,0.016290125,0.997029276581963,0.013293295843032807,0.9973240367598457,0.9936896501151282,0.019514785841446496,0.994626751103435
