epoch,loss,lr,train_balanced_accuracy,train_accuracy,valid_balanced_accuracy,valid_accuracy
19,0.3035636535331382,0.019,0.9732395970067914,0.9740259740259741,0.9672906918125328,0.9685911937313532
20,0.30096685285888497,0.01805,0.9714320132070974,0.9727788807732707,0.9654735904766004,0.9671814038883971
21,0.29846201937145256,0.01805,0.9708386711891218,0.9727084509693205,0.9644799131193392,0.9669737604231555
22,0.2997322966024949,0.01805,0.9730110162125877,0.9748201307808602,0.9675000859352861,0.9695310536266571
23,0.2971109926923,0.01805,0.9723907104026793,0.9741012610577827,0.96644017594134,0.9685584079210517
24,0.2959471399437136,0.01805,0.974240272843086,0.9747497009769099,0.9680212953562144,0.9688425516103297
25,0.29495790756460455,0.01805,0.9731696949141835,0.974491053593438,0.9671434546395514,0.9687551227828596
26,0.2967543118258022,0.01805,0.9740193799773144,0.9752730672786774,0.9679471257867496,0.9694873392129221
27,0.3051108002329049,0.01805,0.970992349875662,0.972352659028676,0.9656009122782853,0.9670502606471919
28,0.30209144460621157,0.01805,0.9708759981885229,0.9721025117939565,0.9653025408707624,0.9668972601991191
29,0.29594880915177396,0.01805,0.9739180530976491,0.9751649939588228,0.9678828390233521,0.969585696643826
30,0.29341288544793626,0.0171475,0.9737696390439959,0.9752645671299248,0.9681827860941296,0.9700665551949116
31,0.2895447732463701,0.0171475,0.9741335218764654,0.9748517027619412,0.9686053242949005,0.9696840540747297
32,0.2876864616105807,0.0171475,0.9742855989496748,0.9754685706999874,0.9687276603384406,0.9703616274876233
33,0.28865716339492065,0.0171475,0.974888308852868,0.9762202267111103,0.9688095286175397,0.9705801995562986
34,0.2888308334261624,0.0171475,0.9740031111723161,0.9747144860749349,0.9689369303730322,0.9700556265914778
35,0.2858461946137807,0.0171475,0.9732874323308002,0.9746124842899037,0.9681319899253116,0.9696294110575611
36,0.286513317376375,0.0171475,0.9754061087306877,0.9764715882527945,0.9696734215092001,0.9709299148661792
37,0.2845631093342803,0.0171475,0.9737651731623328,0.9755875727825237,0.9680127738292471,0.9703616274876233
38,0.28584830335049494,0.0171475,0.9746291785624663,0.9763319429518588,0.9693338423127712,0.9713561304000962
39,0.28554757734510444,0.0171475,0.9745008141710322,0.9757830762038336,0.9676280597774367,0.9693452673682831
40,0.2811004535586977,0.016290125,0.9755999547804173,0.976753307468595,0.9699175343099854,0.9715200594516027
41,0.2814882314805664,0.016290125,0.9754025494888494,0.9763805152304451,0.9691853427497666,0.9705255565391299
42,0.28077312553329264,0.016290125,0.974609379586893,0.9758607918495716,0.9686652056532247,0.9702741986601532
43,0.2841587767227373,0.016290125,0.9750549664098836,0.9759385074953096,0.9685638474840523,0.9697496256953325
44,0.28229914983706683,0.016290125,0.9749778463938407,0.9759251501186985,0.9686798096429245,0.9702741986601532
45,0.2803946457692046,0.016290125,0.9760276888859405,0.9769658111874101,0.9702714512351774,0.9715419166584702
46,0.27963061892052204,0.016290125,0.9754263240917395,0.9765990904840834,0.9677004823310935,0.9695529108335247
47,0.2795263126826111,0.016290125,0.9762173120628779,0.9769913116336678,0.9696193433921971,0.9710501295039506
48,0.2803028580635339,0.016290125,0.9759608973008443,0.9770678129724413,0.9699596993040758,0.9715200594516027
49,0.27972122898964746,0.016290125,0.9750440168334035,0.9759045069002994,0.9687893627928017,0.9702086270395508
50,0.2783936128131488,0.015475618749999998,0.9749065234045426,0.9766221623164119,0.9697605268786242,0.9719025605717846
51,0.28643006292074474,0.015475618749999998,0.9745544915364869,0.9752924961901118,0.9681447601096758,0.9693671245751506
52,0.28445108874297864,0.015475618749999998,0.9765777945493422,0.9775316782329405,0.9699474026260098,0.9714217020206988
53,0.27878993043481404,0.015475618749999998,0.9758950670198088,0.9770119548520669,0.9692648557752829,0.9707332000043714
54,0.2761599383692241,0.015475618749999998,0.9758437508230297,0.9771248853997802,0.9695683942890403,0.9711375583314208
55,0.2761543064531107,0.015475618749999998,0.9759090349597207,0.9773361748116306,0.9699377313972367,0.9719134891752184
56,0.28037564678868243,0.015475618749999998,0.9754985202975078,0.9767678791521709,0.9696856038607585,0.9713998448138312
57,0.27846620220746593,0.015475618749999998,0.9758543836871123,0.977359246643959,0.969399694190679,0.9714872736413014
58,0.2759233392330248,0.015475618749999998,0.9752595824965052,0.9760708669544574,0.9685787082041329,0.9699681977640077
59,0.291362022953247,0.015475618749999998,0.9735960389924198,0.9748662744455171,0.968197567189689,0.9696840540747299
60,0.2805966726545967,0.014701837812499997,0.975789750915066,0.9761837975021707,0.9704171374901555,0.9710610581073844
61,0.2788002735087231,0.014701837812499997,0.9752281955305276,0.9759773653181787,0.9691968462330509,0.9703616274876233
62,0.2800812810214597,0.014701837812499997,0.9728561389853406,0.9737187543639156,0.9670470430188179,0.9684272646798466
63,0.277748495951962,0.014701837812499997,0.9762279508498694,0.9771916722828364,0.970680703254875,0.9722085614679301
64,0.279318943452924,0.014701837812499997,0.9760567641429688,0.9770920991117346,0.9709072411603201,0.9724817765537742
65,0.2739417802598049,0.014701837812499997,0.9762881455233193,0.9774673199638136,0.9704006942862691,0.97212113264046
66,0.272912686718489,0.014701837812499997,0.9755757128080954,0.9772123155012356,0.9701751187248787,0.9721320612438937
67,0.2769185165082343,0.014701837812499997,0.9761734517834619,0.9774236049130861,0.9700960628485088,0.971836988951182
68,0.28166472016653016,0.014701837812499997,0.9755081601846943,0.9766768061298216,0.9693609982754409,0.9710064150902156
69,0.277602036608689,0.014701837812499997,0.9753030143970177,0.9761728687394887,0.968713517231973,0.9701976984361168
70,0.27490475695969463,0.013966745921874996,0.9762155927600192,0.9768613807884495,0.970205455369424,0.9712905587794936
71,0.2720827257900096,0.013966745921874996,0.976006492344554,0.9770240979217135,0.9703371102434429,0.9716074882790728
72,0.27233013860992544,0.013966745921874996,0.977062985993447,0.9781582606267039,0.9714143775535721,0.9727549916396184
73,0.28060491761164846,0.013966745921874996,0.9754879896134326,0.9762105122553931,0.9697677591589843,0.9707441286078051
74,0.27110501512217866,0.013966745921874996,0.9764601298927088,0.9775256066981172,0.970279395837459,0.971836988951182
75,0.2723789302938019,0.013966745921874996,0.9758291205495347,0.9773373891185951,0.9698600180689861,0.9716074882790728
76,0.27420790026437,0.013966745921874996,0.9760661573744672,0.9772414588683874,0.9704735197173568,0.97212113264046
77,0.27010602337210915,0.013966745921874996,0.9763433126083042,0.9776421801667242,0.9698487663988916,0.9716074882790728
78,0.27066594367819047,0.013966745921874996,0.9759817926564681,0.9777150385846038,0.9694158965239806,0.9717604887271456
79,0.2699606865644456,0.013966745921874996,0.9762147324139193,0.9781922612217141,0.9705576882955907,0.9727659202430522
80,0.27346252805706284,0.013268408625781245,0.9770330431643636,0.9780526159207786,0.9717866074758721,0.9730391353288964
81,0.27159094376795306,0.013268408625781245,0.976159454812355,0.9776166797204665,0.9704890141343702,0.9720883468301587
82,0.2694572972606366,0.013268408625781245,0.97733454263205,0.9786209115802383,0.9713664409366093,0.972918920691125
83,0.27025824245899477,0.013268408625781245,0.97619208756596,0.97744546243845,0.9706682623531848,0.972066489623291
84,0.2677144420458312,0.013268408625781245,0.9773346660078349,0.978093902357577,0.9715764798343889,0.9725473481743768
85,0.26856933317300086,0.013268408625781245,0.9760173460541766,0.9775013205588241,0.9700431436631968,0.9719134891752184
86,0.2690881480699153,0.013268408625781245,0.9762641981143972,0.9780259011675562,0.970905537898514,0.97296263510486
87,0.26976695089642655,0.013268408625781245,0.9768097866094217,0.9777089670497805,0.9715116691895759,0.9728533490705223
88,0.26872459938054655,0.013268408625781245,0.9765711241797739,0.9776033223438554,0.9705206503291502,0.9719025605717846
89,0.27083176329954356,0.013268408625781245,0.9773911091140195,0.9784241938519638,0.9712259570158085,0.9726129197949794
90,0.26921198216836845,0.012604988194492182,0.9772785490022865,0.9784751947444795,0.9713207730747254,0.9729954209151611
